,successful_utilization
12010,0.050447005110376295
12011,0.029610373059062972
12012,0.04933288648755252
12013,0.0029361982397151654
12014,0.08077623231487387
12015,0.00748285678357221
12016,0.04430807271741469
12017,0.001164452944559538
12018,0.04982646000164051
12019,0.035066022630721214
12020,0.10869547802510651
12021,0.03324700663542962
12022,0.01538244510070666
12023,0.012083892307323804
12024,0.006932254560512947
12025,0.06608825568962541
12026,0.03710291106134547
12027,0.01704697509638846
12028,0.017931450204487234
12029,0.007471751199498229
12030,0.019594062293873504
12031,0.03146057721908399
12032,0.053531413375640616
12033,0.046763628740169524
12034,0.01391261756561811
12035,0.07319371291136624
12036,0.02280499139227088
12037,0.018812897093053324
12038,0.10634400604535296
12039,0.12443987146705526
12040,0.04893393955836722
12041,0.031200260266092864
12042,0.03724137237017042
12043,0.003485258298535937
12044,0.00932009261937912
12045,0.011242382717217558
12046,0.029048237494110132
12047,0.0038118167061658575
12048,0.005471916202067273
12049,0.0832533131523553
12050,0.007870508091823991
12051,0.06324978206850289
12052,0.014666974170029878
12053,-0.006595234990084214
12054,0.061280320660672724
12055,0.02274619458851876
12056,0.004996130937160434
12057,0.01149796950233857
12058,0.03302800335329055
12059,0.012292299223613641
12060,0.0008524167436810282
12061,0.0033833799025291336
12062,0.007167106834436304
12063,0.001482201259101229
12064,0.03149907534216001
12065,-0.004403305957697112
12066,0.0167586714057147
12067,0.040122304948709664
12068,0.010639612962107046
12069,0.0032780590091707335
12070,0.011591370509814264
12071,0.02457198144362245
12072,0.005924054585455307
12073,0.009906201159356379
12074,0.015015876003604989
12075,0.06999328512482364
12076,0.007859553710239713
12077,0.00913678941746126
12078,0.00783252875305765
12079,0.003664902711283835
12080,0.013464067045061714
12081,0.03173999161207801
12082,0.010050871105471204
12083,0.014279965161420952
12084,0.015023475918181844
12085,0.04698058172049949
12086,0.001240623392454794
12087,0.029869297962204513
12088,0.04378613489597513
12089,0.005794207352612012
12090,0.01836749745544282
12091,0.030356713082116446
12092,0.012498268000839731
12093,0.052201108448110406
12094,0.08739529698139338
12095,0.023799259468744727
12096,0.04255228955698134
12097,0.01224917364521768
12098,0.01841062130878529
12099,0.002740021146498871
12100,0.00744702253751995
12101,-0.00300436540690667
12102,0.02066453671967685
12103,0.02176025316511969
12104,0.10456499443863193
12105,0.013494896965433614
12106,0.05449138100434142
12107,0.005314498521967664
12108,0.018864962685880532
12109,0.017300105359649376
12110,0.076556255925355
12111,0.0017137306141007669
12112,0.015349016753734034
12113,0.022272037355162533
12114,0.002495329396826673
12115,0.052739173598011335
12116,0.0046395325564131465
12117,0.03704143504987624
12118,0.01178625449483331
12119,0.03702469593050203
12120,0.013401819848422605
12121,0.030729436185955444
12122,0.0840137739750112
12123,0.03632271550016196
12124,0.0011495869700246103
12125,0.11100608851679664
12126,0.06089950866021704
12127,0.02832230337246991
12128,0.028920878215305035
12129,0.01675918902325802
12130,0.06299710599997888
12131,0.012907379542019287
12132,0.004154595080786486
12133,0.014213686570989259
12134,0.03118825170001103
12135,0.01158617052594034
12136,0.10736513993781135
12137,0.008192562218959976
12138,0.015473831942561203
12139,0.06239851933703354
12140,0.03238958590846361
12141,0.02560620525881542
12142,0.03673253490556336
12143,0.01886662212832088
12144,0.07191090592216098
12145,0.00808432447254561
12146,0.07450605970163228
12147,0.009603325257914658
12148,0.04360035517518902
12149,0.009012244559944836
12150,0.016862961947172905
12151,0.013547874700186154
12152,0.01161958382322302
12153,0.005968696902160564
12154,0.006401778967078227
12155,0.001097373663950095
12156,0.03175535868051668
12157,0.010994495170008355
12158,-0.003791357435039333
12159,0.037541631286950705
12160,0.0298256823896767
12161,0.0268298274269545
12162,0.00920423316024574
12163,0.010578302232229296
12164,0.029796043003328554
12165,0.03957134721515149
12166,0.016971721413529636
12167,0.0590208002194684
12168,0.0015617266692546858
12169,0.013409148752847426
12170,0.015415842587657907
12171,0.015519711225671334
12172,0.012796596093769354
12173,0.009392881583091942
12174,0.025578050507480465
12175,0.008610500470722149
12176,0.016742887634823372
12177,0.09445550705176275
12178,0.04190541968144523
12179,0.011767065293209679
12180,0.01597219395283496
12181,0.05331347256660733
12182,0.01323420114916582
12183,0.011830184405622383
12184,-0.017340701519862056
12185,0.0017830307803475623
12186,0.007314544430353863
12187,0.007547701545349568
12188,0.043372485579189476
12189,0.0013367033359176078
12190,0.06583352884764952
12191,0.011791860267678117
12192,0.012888607293819077
12193,0.04005746053402996
12194,0.01750916839437766
12195,0.019797633581443333
12196,0.0009484778950493711
12197,0.017732487605253935
12198,0.012251981369607548
12199,0.02581184133968205
12200,0.019903212082850702
12201,0.04669314093605739
12202,0.05453890151126889
12203,0.010009857947260725
12204,0.060616196343437345
12205,0.06531011091804007
12206,0.04420156661973476
12207,0.007233450409801188
12208,0.020423407434518218
12209,0.010420399889496737
12210,0.013745015567802443
12211,0.009927015656206073
12212,0.01687372493810057
12213,0.020858246309649248
12214,0.04594487993766899
12215,0.015659576780185452
12216,0.008940271033762555
12217,0.014505140314013093
12218,0.025269850199162017
12219,0.020751599419723807
12220,0.0015400595968080716
12221,0.006359332706684678
12222,0.07527868361542464
12223,0.012668136384974847
12224,0.03734709802147684
12225,0.0842671092885766
12226,0.01930071102822012
12227,0.042063638228544475
12228,0.052637537867379
12229,0.0007250035319230769
12230,0.053481523128802666
12231,0.016591284305410375
12232,0.003619038191289198
12233,0.011733939883897926
12234,0.01844111040002014
12235,0.023201212650862293
12236,0.019421434075551858
12237,0.016258298291264114
12238,0.004513726755191842
12239,0.06638161200881504
12240,0.007287858579866011
12241,0.002971400545203215
12242,0.09206027855357163
12243,0.01275746008883294
12244,0.019875634775775086
12245,0.02296596463762976
12246,0.03820430176486056
12247,0.056603725081935674
12248,0.007530412159398384
12249,0.038550066480024084
12250,0.018966690281222692
12251,0.008884719530928224
12252,0.08368208280011828
12253,0.09710567376497026
12254,0.041275164591752664
12255,0.018376126893667993
12256,0.017430167442789413
12257,0.07342073410771184
12258,0.029456524373111095
12259,0.010467236027590247
12260,0.014786915288319775
12261,0.0012265052049121317
12262,0.028240599656309165
12263,0.02547985649691749
12264,0.003453681070222335
12265,0.006980010657469504
12266,0.016912834192392825
12267,0.008521914446290454
12268,0.08840301252925337
12269,0.045066539132792904
12270,0.012453153411000673
12271,0.006650303844242894
12272,0.0634705285016251
12273,0.009760171159890627
12274,0.0006818969076480205
12275,0.09081105856118663
12276,0.02761680299682115
12277,0.01873886908022114
12278,0.05486014634467347
12279,0.0234085885174376
12280,0.0011163413596466248
12281,0.007021434644605744
12282,0.021018646799139437
12283,0.013509077205749648
12284,0.0384435967432642
12285,0.015364391439312702
12286,0.0023026875810655545
12287,0.025041855828168993
12288,0.013484916470300451
12289,0.09295733213189786
12290,0.04201335455619845
12291,0.007662173236529707
12292,0.04100759772426116
12293,0.01699551456940962
12294,0.03918166835092683
12295,0.018322659849267786
12296,0.06417986331747888
12297,0.03877966968611442
12298,0.0037462082233658822
12299,0.010810116717772787
12300,0.02467040016891109
12301,0.026892213778367334
12302,0.0032469153824254
12303,0.005538794197671552
12304,0.008551604251754719
12305,0.008051459330451094
12306,0.03383911136330556
12307,0.011067290246679504
12308,0.012707302798368701
12309,0.005176087924372873
12310,0.06696915484878578
12311,0.03293614258262795
12312,0.0034806636463689117
12313,0.006890336433411637
12314,0.05086571247627239
12315,0.002099781885558205
12316,0.024524138118926925
12317,0.007506531195083252
12318,0.05030867845033482
12319,0.0016484615261928293
12320,0.006511713499439478
12321,0.031600582875446245
12322,0.01397496369041238
12323,0.01509435732986758
12324,0.00640936518047331
12325,0.018195128884604755
12326,0.023908221890101916
12327,0.007342757355506144
12328,0.01038943417955096
12329,0.013052504538085957
12330,0.0008797138065787455
12331,0.009708353327940226
12332,0.039393273109071966
12333,0.009856523246509964
12334,0.03338946421716511
12335,-0.009790225552336343
12336,0.053426606701645285
12337,0.033177084956858685
12338,0.009148467413412735
12339,0.0412931932835193
12340,0.06772844157030547
12341,0.011996502128768488
12342,-0.00289579407906522
12343,0.014704889130568798
12344,0.0015646433667088483
12345,0.002388266449071502
12346,0.0034633412921174778
12347,0.029821978157486537
12348,0.031107087284324236
12349,0.04073072058784692
12350,0.00925597915408357
12351,0.020183791830607534
12352,0.02372513305616733
12353,0.004540093471948281
12354,0.08503679404695177
12355,0.06624044642155955
12356,0.061532717644875876
12357,0.00976750246512173
12358,0.011377059622223962
12359,0.007370183450771145
12360,-0.017479864404520484
12361,0.006235907349708872
12362,0.006074489088126897
12363,0.07374110643900783
12364,0.012408692848390551
12365,0.08065828566357383
12366,0.006088480542540922
12367,0.03883033822684542
12368,0.10292186766980044
12369,0.09120151006382075
12370,0.01054187747777069
12371,0.011345284839420489
12372,0.01180817104027787
12373,0.01744781680456771
12374,0.0345163934739027
12375,0.007180593041552476
12376,0.04440042961166624
12377,0.025627569534623945
12378,0.04034822877835709
12379,0.010593008544889225
12380,0.038993643112747334
12381,0.010657650514383867
12382,0.030950653022642438
12383,0.03893133365887763
12384,0.007270060835872394
12385,0.09666622101714828
12386,0.03422227064947059
12387,0.03468569196166729
12388,0.029979759103859915
12389,0.017004257398281382
12390,0.014290116133265668
12391,-0.005705456122712865
12392,0.030085157360717957
12393,0.008345604652502954
12394,0.012157609836137756
12395,0.016284178366354374
12396,0.03176062145091063
12397,0.04434292523490296
12398,0.001385565357144368
12399,0.012334942400102883
12400,0.015294437618009873
12401,0.10651302420968276
12402,0.05020126370979455
12403,0.04774205664909678
12404,0.005897129155068605
12405,0.020099657497897203
12406,0.07561068344541183
12407,0.06254972093280592
12408,0.042940611812747276
12409,0.020461860997512932
12410,0.0156721759195856
12411,0.01725975980352293
12412,0.06126445822348692
12413,0.017038865564124525
12414,0.007056166664937968
12415,0.015136856784109448
12416,0.022855374233303638
12417,0.014838901901176108
12418,0.05627171368152545
12419,0.09866314493196897
12420,0.010367300006311267
12421,0.005090573690578776
12422,0.035676238916137804
12423,0.014249570561208992
12424,0.013032271942706092
12425,0.02741250318830915
12426,0.0765650759602141
12427,0.011974809472587312
12428,0.009534800822007479
12429,0.04818297563539367
12430,0.02937576443037926
12431,0.018554638406318866
12432,0.012178026276932
12433,0.005426184053711494
12434,0.029863237386998656
12435,0.007952636196013052
12436,0.061166604785055895
12437,0.014585702044003751
12438,0.03053995091037645
12439,0.09248275956071356
12440,0.015332944702706651
12441,-0.0015876536703674227
12442,0.023068678339284443
12443,0.017666239055465084
12444,0.027945758998524597
12445,0.011702393604925393
12446,0.06883130284355599
12447,0.0020440274576740344
12448,0.007905305618020775
12449,0.0015741641609586868
12450,0.02091196026687739
12451,0.016046059920659134
12452,0.011627140099068213
12453,0.01437187328060209
12454,0.01427403244803381
12455,0.03533278458036054
12456,0.07160315073795867
12457,0.022054371278972154
12458,0.02307887744703077
12459,0.08829116634019449
12460,0.005999118181486379
12461,0.01969676523720096
12462,0.02992241633875642
12463,0.009298388109665871
12464,0.08191348623465139
12465,0.015802048112081565
12466,0.05163827542703253
12467,0.03633785932139048
12468,0.015282350406198554
12469,0.019696106858940826
12470,0.09990788760919497
12471,0.004251648668582089
12472,0.0067389788349544455
12473,0.02618289653181423
12474,0.008736608868173533
12475,0.048033157625382406
12476,0.0009227971426156167
12477,0.004096030146129914
12478,0.02435998175392097
12479,0.08405526341698408
12480,0.012169883401675775
12481,0.018851797938819095
12482,0.017330056265914967
12483,0.00927439447405222
12484,0.019721931067044493
12485,0.005343540015296369
12486,0.09185690574368963
12487,0.022305958047933852
12488,0.007146582927241865
12489,0.012873850410484833
12490,0.01087624594829413
12491,0.008454195689609742
12492,0.007569831943083416
12493,0.043697849371085645
12494,0.0069002138004044325
12495,0.019732312713326747
12496,0.08875190576371392
12497,0.011309792453580443
12498,0.010179459045756754
12499,0.009761982247391339
12500,0.06107160484446765
12501,0.017729240638781507
12502,0.007909084472925293
12503,0.0475201137953245
12504,0.04995840060058404
12505,0.05318836246419226
12506,0.01790027976264559
12507,0.00643120062408678
12508,0.03934002446900098
12509,-0.0014434275154909804
12510,0.005071548045693763
12511,0.05703419028856482
12512,0.04792934189979656
12513,0.01748408249333941
12514,0.004081928194322175
12515,0.010189717547294794
12516,0.011781105959972442
12517,0.09215113615235526
12518,0.0037733113303744722
12519,0.08927570923863659
12520,0.00021061293730889608
12521,0.0550492347184251
12522,0.016357975683602623
12523,0.060369665137485456
12524,0.0024335558561265624
12525,0.017199441785545506
12526,0.01640516499832336
12527,0.006200323800409857
12528,0.08687067894717826
12529,0.011582256441359157
12530,0.029233544583127533
12531,0.008952444407333497
12532,0.02224993006223426
12533,0.03188784126271424
12534,0.006827838949666168
12535,0.020879447997689315
12536,0.050652144282589684
12537,0.029192800163134427
12538,0.007053490934812695
12539,0.06491068692403199
12540,0.032161880232474155
12541,0.001562361501390816
12542,0.04204534774601244
12543,0.05844928809463601
12544,0.0013268528284892597
12545,0.07218044382727946
12546,0.005282462572865382
12547,0.01477174550302579
12548,0.008345706224247657
12549,0.02044540029230102
12550,0.01049510934364875
12551,0.04330158316949044
12552,0.026571627654003047
12553,0.040976895370642946
12554,0.02240023773641736
12555,0.013029477235077996
12556,0.039222685792557874
12557,0.02689476676651298
12558,0.014360868562624522
12559,0.07923712431501809
12560,0.005360827573132186
12561,0.060965515340149434
12562,0.021641153170866012
12563,0.0084243507383756
12564,0.0036419419658391475
12565,0.012003053202056316
12566,0.007966448493795464
12567,0.06714325781466488
12568,0.06409280558946068
12569,0.09148957496197169
12570,0.011460956167241035
12571,0.021270051571064
12572,0.029278659695119683
12573,0.04173135674498593
12574,0.0066901244603908075
12575,0.007092310971108275
12576,0.03623377155660307
12577,0.018295410378945415
12578,0.014450382653053755
12579,0.04157322380424566
12580,0.06413682998116893
12581,0.032318881367125823
12582,0.0029652120359643444
12583,0.012511048259724725
12584,0.0662230304294443
12585,0.014814648899060312
12586,0.038608137382879104
12587,0.03241028268868286
12588,0.0129662040266042
12589,0.009547488139406528
12590,0.04170924452876387
12591,0.031041625143005083
12592,0.005174600395450167
12593,0.007014896138364174
12594,0.006832302498796884
12595,0.09599090198159335
12596,0.011948420502432208
12597,-0.006487078226648818
12598,0.013145469197905449
12599,0.010696536187461317
12600,0.07189986944952825
12601,0.09962044105950038
12602,0.03171958109874595
12603,0.011695293821180924
12604,0.09378142068218401
12605,0.013847774215816205
12606,0.045210144726804166
12607,0.02115310890192673
12608,0.011244323886463764
12609,0.008933375187391061
12610,0.015373242904628971
12611,0.034913123068277346
12612,0.01731231823019591
12613,0.07065323183407571
12614,-0.0013220381804924797
12615,0.04084669968384015
12616,0.030468712969475537
12617,0.009090912242321225
12618,0.07165301409659508
12619,0.007955430160783088
12620,0.012675379632752282
12621,0.0213668941447564
12622,0.00992173111403627
12623,0.08431268872809328
12624,0.011476705751917823
12625,0.00216152567778468
12626,0.0032112593919232726
12627,0.10656275358447725
12628,0.019383016204797474
12629,0.016737795902714854
12630,0.016979063774180014
12631,0.03462094486770388
12632,0.04070047419638115
12633,0.046858308253760736
12634,0.05758361573294246
12635,0.06477162832686273
12636,0.04127399622602135
12637,0.027178609559134342
12638,0.0036637937782504
12639,0.05043354149948412
12640,0.013501598416354954
12641,0.0017698355499327911
12642,0.012885453185405168
12643,0.010306177066612493
12644,0.020786173570408434
12645,0.01473998873501571
12646,0.005397106534935407
12647,0.07735645427344837
12648,0.0041118835196508885
12649,0.04903079086478726
12650,0.0022244735799675855
12651,0.07099231325588845
12652,0.14187738657249016
12653,0.03192037005484355
12654,0.007482489242665799
12655,0.015606304746531616
12656,-0.004181943684284234
12657,0.01394015249210527
12658,0.009691066275561655
12659,0.010328459523384091
12660,0.05349943749371307
12661,0.01102775561674682
12662,0.008381978501669697
12663,0.056724209381229296
12664,0.09281589460608286
12665,0.010227163566151797
12666,0.056808920198477136
12667,0.005043696209255669
12668,0.014770535846427457
12669,0.006345937522756778
12670,0.013979756625347672
12671,0.018531350396211954
12672,0.010088166449801157
12673,-0.003638133516392139
12674,0.005766476715557661
12675,0.00831378805019315
12676,0.024949718708889984
12677,0.061344312148612246
12678,0.006625496535478004
12679,0.03063275451397389
12680,0.09193324912413624
12681,0.11442766286014304
12682,0.011223280061510701
12683,0.0338256993856242
12684,0.0024603035195155734
12685,0.04964141760428299
12686,0.03477111797519941
12687,0.009901202177446049
12688,0.006258235204717494
12689,0.011071515997159005
12690,0.023269064118311852
12691,0.003229801274877625
12692,0.0009709678204561367
12693,0.04215146988588481
12694,0.009689170161909087
12695,0.023789229441638707
12696,0.014742342992394464
12697,0.10666204475186189
12698,0.028991388997294018
12699,0.017451063860645002
12700,0.0025221829620764996
12701,0.0410114494685134
12702,0.016000242821946647
12703,0.07735149200710173
12704,0.012059542161210343
12705,0.01795869184073534
12706,0.0012207203759996843
12707,0.020539532380609044
12708,0.00945026718431527
12709,0.04152701355972349
12710,0.03295672480983497
12711,0.016893816749064927
12712,0.018292098739680143
12713,0.03594919856138948
12714,0.02706981582358431
12715,-0.006407044114359439
12716,0.032972766423071315
12717,0.024992529497081403
12718,0.05328260827007411
12719,0.050208935252203934
12720,0.05576650494797954
12721,0.0039942680816703255
12722,0.03208295165967687
12723,0.016484376967322877
12724,0.0010477829333465638
12725,0.028305822526264776
12726,0.008963807112228786
12727,0.02436679709670389
12728,0.013322665816611304
12729,0.0009795112472729475
12730,0.009144210479301973
12731,0.015057983146649398
12732,0.011701224036951147
12733,0.01837654538902546
12734,0.08610941406399494
12735,0.012556175812387549
12736,0.0940234154648873
12737,-0.005024955322182334
12738,0.012649447947452555
12739,0.008770943196475832
12740,0.015259696130585615
12741,0.02384686642516795
12742,0.010839726097622404
12743,0.005791845851148829
12744,0.040333033896704756
12745,0.00662921261272182
12746,0.039886752625965166
12747,0.0016373827963235554
12748,0.013329164291969134
12749,0.04113119216631961
12750,0.012697058749589055
12751,0.049088305859252765
12752,0.057932718138799744
12753,0.010652577308503525
12754,0.035967890222762866
12755,0.013641465526308148
12756,0.0023880687270726175
12757,0.02145573861137648
12758,0.013011021806937986
12759,0.01653639586451712
12760,0.032480262083722095
12761,0.020150587749968293
12762,0.01589529188096061
12763,0.021427961793638456
12764,0.024758516723794866
12765,0.005228187762350997
12766,0.017891539148238655
12767,0.09604565229240936
12768,0.023568031947365953
12769,0.04933578121144294
12770,0.02941495132271979
12771,0.015739465214840598
12772,0.018799380180550142
12773,0.09196875708708713
12774,0.04757171776685731
12775,0.009987758640360764
12776,0.026047086810124603
12777,0.012071857326834051
12778,0.03011128538516898
12779,0.0057552371342925734
12780,0.018986108876843155
12781,0.024687100064625628
12782,0.006319724649864959
12783,0.013711353920667663
12784,0.008897800383920962
12785,0.025523272617291204
12786,0.06413325793448474
12787,0.14252943202754528
12788,0.049625166342691956
12789,0.015475976410812782
12790,0.036898416392072
12791,0.09523867021330323
12792,-0.0015486251992482547
12793,0.012812821096799543
12794,0.018692820351723302
12795,0.004685331752027969
12796,0.022601478883073206
12797,0.09334982230377564
12798,0.028061370561445156
12799,0.06038736860825883
12800,0.04610038238751235
12801,0.00766965358628284
12802,0.1550625022349048
12803,0.06540422689623394
12804,0.0012511744619702891
12805,0.024637655745486098
12806,0.009921153132535901
12807,0.011732366609808892
12808,0.014429592512828444
12809,0.043558347793653446
12810,0.019917560412348684
12811,0.08243382895195936
12812,0.01798385874911007
12813,0.013548658955986469
12814,-0.006927734996408336
12815,0.006340405942109162
12816,0.01920755262139935
12817,0.02521477263014786
12818,0.013952126844483423
12819,0.015218789057058243
12820,0.021098084202931675
12821,-0.0186788181269249
12822,0.0018564433344735523
12823,0.12657747111152873
12824,0.012041223740056214
12825,0.10019937869344553
12826,0.0020984716777218
12827,0.01001508586818213
12828,0.05037502785712411
12829,0.01670695028065554
12830,0.07691259717061628
12831,0.01667731600258865
12832,0.013018181458988275
12833,0.003064833845542743
12834,0.018806076396194332
12835,0.023673543523599128
12836,0.03839077886010714
12837,0.012942627766817628
12838,0.005296115875265586
12839,0.026415877235237778
12840,0.02532235617110025
12841,0.06533128964143309
12842,0.003621405888025897
12843,0.011679805752193483
12844,0.036083925625976995
12845,0.015092678307333296
12846,0.03703911581880556
12847,-0.021461813981041994
12848,0.02231458591726286
12849,0.09579684735265528
12850,0.001497589933819661
12851,0.00568558649207624
12852,0.037291738901075025
12853,0.045909408397729834
12854,0.01080200398396746
12855,0.012664128424252463
12856,0.02718890632773263
12857,0.006683267674569143
12858,0.06241300313202923
12859,0.011656864028346058
12860,0.0697715656599171
12861,0.026243081921231218
12862,0.0047683062854188135
12863,0.004132490525259137
12864,0.00804181528308967
12865,0.00811773919103291
12866,0.008800731478178912
12867,0.026780707412192073
12868,0.01886398421193109
12869,0.0021066774332641203
12870,0.04938877339182739
12871,0.035496328198472746
12872,0.0017908307154595737
12873,0.05129937768045577
12874,0.011779860388169833
12875,0.007258954569322337
12876,0.009792126642345807
12877,0.021230739662144865
12878,0.009595073613241106
12879,0.0046158919154805425
12880,0.039453385809324226
12881,0.002715867518493585
12882,0.029070405304626817
12883,0.0578690391520085
12884,0.008491357999824617
12885,0.0018226389089487094
12886,0.038238377969732396
12887,0.014462011866092916
12888,0.09539794401921098
12889,0.048640682288789205
12890,0.015189785059046224
12891,0.0172974475966773
12892,0.03297606450038898
12893,0.008051879621031759
12894,0.03598545081201791
12895,0.057243427056794985
12896,0.023698445019406378
12897,0.01413778048431015
12898,0.014396825087023987
12899,0.03370403706435565
12900,0.00503109662329039
12901,0.02482707084195518
12902,0.0342033811112316
12903,0.010056367551291204
12904,0.003733245554351214
12905,0.03801538171569288
12906,0.03274661483544068
12907,0.009505777230927936
12908,0.02525487129636743
12909,0.05392735526348222
12910,0.05710979611618727
12911,0.014436279130826485
12912,0.013643235578608845
12913,0.019278082085405948
12914,0.009145734520292034
12915,0.017126192090322262
12916,0.012845122191037367
12917,0.012763972128087886
12918,0.037960163284789114
12919,0.02102543636617532
12920,0.050128100630614625
12921,0.026422642138260927
12922,0.005609410936491463
12923,0.012115537540450715
12924,0.014304647045069466
12925,0.007173684987419882
12926,0.009013234016782064
12927,0.02038885909072706
12928,0.03128088017727837
12929,0.004730168849056096
12930,0.03283176540008968
12931,0.06753141719827552
12932,0.05573392146579659
12933,0.008030354043733909
12934,0.024032880196506096
12935,0.015882562386437968
12936,0.01654708971669508
12937,0.011103345174525207
12938,0.012394066146460811
12939,0.012201792204249051
12940,0.03758946403455582
12941,0.07607166676577685
12942,0.02085250308915529
12943,0.06541482278555846
12944,0.0035028586211785853
12945,0.013094079298805045
12946,0.03203985812277785
12947,0.0535971664853295
12948,0.03294373892690484
12949,0.037614911763191566
12950,0.06284694202765946
12951,0.06201630430112848
12952,0.009110405713215496
12953,0.008339006543991848
12954,0.004525931606654099
12955,0.005236684128237246
12956,0.00591947679993346
12957,0.03736058424431263
12958,0.014569802664811449
12959,0.005151463231267278
12960,0.09256156868319229
12961,0.059538065318554656
12962,0.015532330073432576
12963,0.04984691009144104
12964,0.04717729093331319
12965,0.004858478828714111
12966,0.0006951844868771928
12967,0.017007561609130945
12968,0.03503774279398229
12969,0.011617472419817712
12970,0.020037653557668914
12971,0.008449772319988912
12972,0.01781089322211943
12973,-0.027499760338540152
12974,0.023064165849343454
12975,0.016950425387750184
12976,0.018538827852165443
12977,0.015942407163808556
12978,0.034395464961153525
12979,0.01377732782634309
12980,0.014938429499869385
12981,0.017120265772854054
12982,0.06911887163675484
12983,0.01373268131578774
12984,0.012735454858535493
12985,-0.011695973105260937
12986,0.014704670088635657
12987,0.013390892282549749
12988,0.015427670605637309
12989,0.02660663614031329
12990,0.032450331908544336
12991,0.01072392007382577
12992,0.04417050898445324
12993,0.02209962336297533
12994,-0.0013861226522365044
12995,0.010440658565995568
12996,0.0075504436140170494
12997,0.034592369506756974
12998,0.0846925390757812
12999,0.023743381155977752
13000,0.05824483030809682
13001,0.02839801562327475
13002,0.03240723018609082
13003,0.0016728767073676265
13004,0.009987121159046583
13005,0.019854184413520715
13006,0.07743872766163942
13007,0.031527246904981696
13008,0.02661891867522785
13009,0.0060286368559974435
13010,0.034624833497148955
13011,0.006739373445280493
13012,0.022100058279000523
13013,0.002148037148339471
13014,0.00918852532672245
13015,0.014043235120118819
13016,0.010431873976534216
13017,0.01361938144373833
13018,0.02668223727089114
13019,0.0056469631641251974
13020,0.019732449911923203
13021,0.02710292214391334
13022,0.026679234754767994
13023,0.009204902027567255
13024,0.012249481988525213
13025,0.014191117902538755
13026,0.08882025240891259
13027,0.009902487084182225
13028,0.01075403941616282
13029,0.008700002263710295
13030,0.006788061211193415
13031,0.014141899560985452
13032,0.041784376613022214
13033,0.05431350215821612
13034,0.020418657590801192
13035,0.009853486300376454
13036,-0.030583180722987824
13037,0.09633853114492384
13038,0.00622826990391407
13039,0.03788225567663117
13040,0.0069764112919462815
13041,0.08099760457054042
13042,0.049385342214244454
13043,0.011929381767842251
13044,0.013526689355362276
13045,0.06074918068689905
13046,0.022597384690123345
13047,0.007135143743774788
13048,0.002856584095546011
13049,0.005279231885631286
13050,0.04591622384229496
13051,0.03384326166279916
13052,0.03453194719702403
13053,0.00646723950120659
13054,0.049605925231065245
13055,0.012512474517414884
13056,0.04529138153024016
13057,0.10686309301519492
13058,0.0010978612257205589
13059,0.048074825913125285
13060,0.047271772815300636
13061,0.016630751692855272
13062,0.023848638777897738
13063,0.006787936210425109
13064,0.01773655407891156
13065,0.0007806265334193499
13066,0.01035316322686134
13067,0.017358711816475206
13068,0.01644508501485363
13069,0.006081496326045356
13070,0.008561391872227625
13071,0.00395066791586296
13072,0.01670844392237905
13073,0.02041127463139375
13074,0.04362263102735019
13075,0.05868737760544754
13076,0.03344229313088992
13077,0.021859151073781932
13078,0.039347586880400576
13079,0.006416179932391582
13080,0.009044949219808592
13081,0.0037318700602758936
13082,0.006179143194660917
13083,0.011323751057982556
13084,0.05843045529067287
13085,0.04968577501002849
13086,0.013458991230638623
13087,0.033552743431946974
13088,0.09080399847824303
13089,0.008335731773288571
13090,0.07327950621566234
13091,0.013336289713832827
13092,0.0018129827781516172
13093,0.009072923415003972
13094,0.05119020744052924
13095,0.014485100635483153
13096,0.025446412605599142
13097,0.11379978841341118
13098,0.05132472188832664
13099,0.03409709302995999
13100,0.02020525820842263
13101,0.05092700128958429
13102,0.008720579939744448
13103,0.009396526657298787
13104,0.003902185998142113
13105,0.06851403240844486
13106,0.013367977390347924
13107,0.030961118945227642
13108,0.005946560387283549
13109,0.06521314628160879
13110,0.08038722158979364
13111,0.0739490687683474
13112,0.021617402006812475
13113,0.02873345499576746
13114,0.0077322763344980505
13115,0.014268975643745463
13116,0.010614059499026975
13117,0.029525121275221375
13118,0.028957372498006215
13119,0.017588535787316124
13120,0.00840294921672996
13121,0.06537366310614347
13122,0.010850735066113545
13123,0.1286638717436192
13124,0.029180465974689596
13125,0.007892131063076312
13126,0.04073555646240973
13127,0.03211637345218296
13128,0.0032090648688961956
13129,0.06850707538408678
13130,0.02285169495663812
13131,0.007798952662031879
13132,0.06811177834879317
13133,0.004760002490554138
13134,0.0090105156193723
13135,0.01810124599119701
13136,0.0065786165586296935
13137,0.04076209010411044
13138,0.008910418496438949
13139,0.001939942114188159
13140,0.14001648546318807
13141,0.060968372113195
13142,0.014124615378848626
13143,0.003111725567728721
13144,0.03703435951285558
13145,0.009783412331941257
13146,0.02132590615148823
13147,0.07400334201764536
13148,0.055789908620144324
13149,0.012016676658760161
13150,0.00835968144252451
13151,0.02523070404960616
13152,0.019303147727240844
13153,0.024448975986331736
13154,0.08748684293173187
13155,0.010684426557522449
13156,0.04549699419521236
13157,0.03720268032330415
13158,0.04785911770923883
13159,0.010414076795305927
13160,0.017235379423861913
13161,0.02564146261147761
13162,0.04030856601976596
13163,0.06674777825267002
13164,0.007911137410183136
13165,0.04345416633840507
13166,0.03609380267475193
13167,0.007259363339635838
